,fma_track_id,title.1,name,bit_rate,duration,genre_top
400,1077,Polluted Man,Lungs Of A Giant,192000.0,176.0,Rock
401,1078,Troubled,Lungs Of A Giant,160000.0,207.0,Rock
402,1079,Claws That Bite,Lungs Of A Giant,192000.0,174.0,Rock
403,1080,Vacationland,Lungs Of A Giant,192000.0,118.0,Rock
404,1081,Tryin' To Avoid The Suburbanoids,Lungs Of A Giant,160000.0,206.0,Rock
405,1084,_,Mahjongg,256000.0,12.0,Electronic
406,1085,jamdek,Mahjongg,256000.0,183.0,Electronic
407,1086,countdown (the chicken),Mahjongg,256000.0,220.0,Electronic
408,1087,Tell The Police The Truth,Mahjongg,256000.0,315.0,Rock
409,1088,aluminum,Mahjongg,256000.0,209.0,Electronic
410,1089,(bishop) desmond tutu,Mahjongg,256000.0,142.0,Electronic
411,1090,silver series (MDG remix),Mahjongg,256000.0,252.0,Electronic
412,1091,turf war (on a global scale),Mahjongg,256000.0,296.0,Electronic
413,1102,Rare Vodka from the Fourteenth Century,Mary Halvorson and Weasel Walter,256000.0,327.0,Rock
414,1105,Song 1,Mayor Daley,256000.0,323.0,Rock
415,1106,Up With People,Mayor Daley,256000.0,369.0,Rock
416,1107,Song 3,Mayor Daley,256000.0,268.0,Rock
417,1108,Song 4,Mayor Daley,256000.0,542.0,Rock
418,1116,Nautilus,Mike Rep and the Quotas,256000.0,378.0,Rock
419,1117,Florida Blue,Mike Rep and the Quotas,256000.0,236.0,Rock
420,1118,Black Hole,Mike Rep and the Quotas,256000.0,208.0,Rock
421,1119,Steppin Fetchit Again,Mike Rep and the Quotas,256000.0,182.0,Rock
422,1120,Accident Prone,Mincemeat or Tenspeed,192000.0,482.0,Electronic
423,1121,Circle Crazy,Mincemeat or Tenspeed,160000.0,167.0,Electronic
424,1122,For All These Mice,Mincemeat or Tenspeed,320000.0,584.0,Electronic
425,1123,I Sell Love,Mink Lungs,256000.0,195.0,Rock
426,1124,Think of Me,Mink Lungs,256000.0,180.0,Rock
427,1125,Sensual Pleasure,Mink Lungs,256000.0,114.0,Rock
428,1126,Silent Sex,Mink Lungs,256000.0,187.0,Rock
429,1127,Do I Tingle? Up?,Mink Lungs,256000.0,184.0,Rock
430,1128,The Smallest Lie,Mink Lungs,256000.0,187.0,Rock
431,1129,Oscillator,Mink Lungs,256000.0,100.0,Rock
432,1130,Clowns In My Galaxy,Mink Lungs,256000.0,242.0,Rock
433,1131,Bunny Bought a Spaceship,Mink Lungs,256000.0,177.0,Rock
434,1133,The Bastard,Minmae,160000.0,208.0,Rock
435,1135,Beginning with Dissuader,Minmae,160000.0,134.0,Rock
436,1136,Dumbfinder,Minmae,160000.0,209.0,Rock
437,1138,In Abstracted Fashion,Minmae,160000.0,164.0,Rock
438,1140,The Future of Lint,Minmae,160000.0,91.0,Rock
439,1141,New Lilith/Flashing Timex,Minmae,160000.0,220.0,Rock
440,1142,I Won't Hold It Against You,Minmae,160000.0,214.0,Rock
441,1143,The Length of a Drag,Minmae,160000.0,172.0,Rock
442,1144,Spring Trajedy,Minmae,160000.0,299.0,Rock
443,1145,Since Before Inertia,Minmae,160000.0,356.0,Rock
444,1146,---,Minmae,160000.0,322.0,Rock
445,1147,Walk To The Fire,Monoshock,256000.0,310.0,Rock
446,1148,International Hello,Monoshock,256000.0,494.0,Rock
447,1149,Sea Monkeys,Monoshock,256000.0,339.0,Rock
448,1150,Model Citizen,Monoshock,256000.0,270.0,Rock
449,1156,45 Revolutions,Mors Ontologica,256000.0,152.0,Rock
450,1157,Bombshell,Mors Ontologica,192665.0,170.0,Rock
451,1158,Comeing Down,Mors Ontologica,191835.0,157.0,Rock
452,1159,Lovesick,Mors Ontologica,256000.0,114.0,Rock
453,1160,Getting Up,Mors Ontologica,192556.0,176.0,Rock
454,1161,Massive Action,Mors Ontologica,256000.0,143.0,Rock
455,1162,D.Y.I,Mors Ontologica,256000.0,130.0,Rock
456,1163,Ghost & Shadows,Mors Ontologica,192707.0,183.0,Rock
457,1164,Lapse/Relapse,Mors Ontologica,256000.0,95.0,Rock
458,1165,Washington Beach,Mors Ontologica,192679.0,186.0,Rock
459,1166,Don't Feel Alright,Mors Ontologica,192156.0,280.0,Rock
460,1167,Lazy Suicide,Mors Ontologica,256000.0,276.0,Rock
461,1168,Insomnia,Mors Ontologica,193102.0,128.0,Rock
462,1169,Uneasy,Mors Ontologica,256000.0,230.0,Rock
463,1170,Bad For Business,Mors Ontologica,256000.0,165.0,Rock
464,1171,Black Market,Mors Ontologica,192053.0,166.0,Rock
465,1172,Too Late,Mors Ontologica,256000.0,109.0,Rock
466,1173,Voice Of Degeneration,Mors Ontologica,192427.0,215.0,Rock
467,1174,Life In A Box,Mors Ontologica,256000.0,171.0,Rock
468,1175,Parasite For Sore Eyes ,Mors Ontologica,200844.0,174.0,Rock
469,1176,Chatter #1  : P,Mors Ontologica,212936.0,9.0,Rock
470,1177,Queen Bee,Mors Ontologica,256000.0,151.0,Rock
471,1178,Chatter #2  : (,Mors Ontologica,199436.0,17.0,Rock
472,1179,Shoes,Mors Ontologica,256000.0,341.0,Rock
473,1180,Chatter #3  ;  \,Mors Ontologica,200807.0,12.0,Rock
474,1181,No Route,Mors Ontologica,256000.0,171.0,Rock
475,1182,Me & A Gun,Mors Ontologica,256000.0,295.0,Rock
476,1183,Vampires In My Neighborhood,Mors Ontologica,188041.0,113.0,Rock
477,1184,Ghost & Shadows ( REPRISE )  ,Mors Ontologica,192924.0,136.0,Rock
478,1185,Don't Lead Don't Follow,Mors Ontologica,256000.0,189.0,Rock
479,1186,Demon Inc,Mors Ontologica,256000.0,195.0,Rock
480,1187,Black Pearls,Mors Ontologica,256000.0,261.0,Rock
481,1188,Lasarus,Mors Ontologica,256000.0,135.0,Rock
482,1189,Dispatcher,Mors Ontologica,256000.0,233.0,Rock
483,1190,Up,Mors Ontologica,256000.0,156.0,Rock
484,1191,Blood and Mirrors,Mors Ontologica,256000.0,348.0,Rock
485,1192,Disorder,Mors Ontologica,256000.0,172.0,Rock
486,1201,Galiens,Mountain High,192000.0,194.0,Rock
487,1202,Life Coach,Mountain High,192000.0,134.0,Rock
488,1203,Gateway Shrugs,Mountain High,192000.0,130.0,Rock
489,1204,Russian Bear,Mountain High,192000.0,206.0,Rock
490,1214,Half Ice Track 1,Mudboy,256000.0,1312.0,Electronic
491,1218,Half Ice Track 2,Mudboy,256000.0,1249.0,Electronic
492,1221,Half Wasted Track 3,Mudboy,256000.0,287.0,Electronic
493,1224,Half Wasted Track 4,Mudboy,256000.0,274.0,Electronic
494,1240,Adhalatrannas,Muraghu,256000.0,2192.0,Rock
495,1270,Cocksuckerbastardmotherfucker,Necropolis,128000.0,149.0,Rock
496,1271,Give Up,Necropolis,209413.0,104.0,Rock
497,1272,No Chance,Necropolis,201871.0,147.0,Rock
498,1273,"No Tongue, No Talking",Necropolis,209965.0,101.0,Rock
499,1274,Stumpf,Necropolis,209580.0,142.0,Rock
500,1275,Van v Art,Necropolis,129307.0,122.0,Rock
501,1279,Childs Eye,Newagehillbilly,256000.0,81.0,Rock
502,1280,history,Newagehillbilly,256000.0,161.0,Rock
503,1281,Control,Newagehillbilly,256000.0,240.0,Rock
504,1282,asteroids collide Track 2,Newagehillbilly,256000.0,204.0,Rock
505,1283,Ghost,Newagehillbilly,256000.0,228.0,Rock
506,1284,k012,Newagehillbilly,256000.0,174.0,Rock
507,1285,WoolShit,Newagehillbilly,256000.0,98.0,Rock
508,1286,kin,Newagehillbilly,256000.0,164.0,Rock
509,1287,its all right,Newagehillbilly,256000.0,208.0,Rock
510,1288,k011,Newagehillbilly,256000.0,178.0,Rock
511,1289,Combat Phone,Newagehillbilly,256000.0,119.0,Rock
512,1290,Rock Roller,Newagehillbilly,256000.0,113.0,Rock
513,1291,Guranteed,Newagehillbilly,256000.0,224.0,Rock
514,1292,Pirate Radio,Newagehillbilly,256000.0,266.0,Rock
515,1293,Carpenter,Newagehillbilly,256000.0,158.0,Rock
516,1294,sin sin Natty,Newagehillbilly,256000.0,114.0,Rock
517,1295,Deal Fuzzong,Newagehillbilly,256000.0,73.0,Rock
518,1296,The Picket Fence,Newagehillbilly,256000.0,168.0,Rock
519,1297,White Walls,Newagehillbilly,256000.0,178.0,Rock
520,1298,Weekend Warrior,Newagehillbilly,256000.0,98.0,Rock
521,1299,Its Not Like,Newagehillbilly,256000.0,166.0,Rock
522,1300,Doctor Spins,Newagehillbilly,256000.0,286.0,Rock
523,1301,Lights on Einstein,Newagehillbilly,256000.0,437.0,Rock
524,1302,Affective-1,Nicky Andrews,256000.0,160.0,Electronic
525,1304,Nightmare Nodule,Nicky Andrews,256000.0,127.0,Electronic
526,1305,Rabidity,Nicky Andrews,256000.0,505.0,Electronic
527,1306,Affective-2,Nicky Andrews,256000.0,240.0,Electronic
528,1307,Bru Ha Ha,Nicky Andrews,256000.0,225.0,Electronic
529,1309,Morbidity,Nicky Andrews,256000.0,134.0,Electronic
530,1310,Affective-3,Nicky Andrews,256000.0,158.0,Electronic
531,1312,Fine Toothed Saw,Nicky Andrews,256000.0,193.0,Electronic
532,1314,Turbidity,Nicky Andrews,256000.0,276.0,Electronic
533,1315,Acidity,Nicky Andrews,256000.0,332.0,Electronic
534,1316,Affective-4,Nicky Andrews,256000.0,123.0,Electronic
535,1318,Stag Beetles,Nicky Andrews,256000.0,480.0,Electronic
536,1319,Affective-5,Nicky Andrews,256000.0,137.0,Electronic
537,1320,Desperate Boing,Nicky Andrews,256000.0,172.0,Electronic
538,1321,Placidity,Nicky Andrews,256000.0,230.0,Electronic
539,1323,Affective-6,Nicky Andrews,256000.0,261.0,Electronic
540,1324,Flacidity,Nicky Andrews,256000.0,429.0,Electronic
541,1325,Millions of Artists Create,Nicky Andrews,256000.0,369.0,Electronic
542,1327,Rancidity,Nicky Andrews,256000.0,83.0,Electronic
543,1328,Realistic Psychosis,Nicky Andrews,256000.0,276.0,Electronic
544,1330,Catatonic Jive,Nicky Andrews,256000.0,234.0,Electronic
545,1331,Viscidity,Nicky Andrews,256000.0,324.0,Electronic
546,1332,I Come From,Nicky Andrews,256000.0,252.0,Electronic
547,1333,Lucidity,Nicky Andrews,256000.0,240.0,Electronic
548,1334,Disturbance of Reality,Nicky Andrews,256000.0,165.0,Electronic
549,1335,Rigidity,Nicky Andrews,256000.0,240.0,Electronic
550,1336,Treatment Resistant,Nicky Andrews,256000.0,193.0,Electronic
551,1337,Waxy Flexibility,Nicky Andrews,256000.0,85.0,Electronic
552,1338,Non Stop Evergreens,Nicky Andrews,256000.0,134.0,Electronic
553,1339,Emotional Accident,Nicky Andrews,256000.0,118.0,Electronic
554,1340,Novelty Squelch,Nicky Andrews,256000.0,76.0,Electronic
555,1354,Fools Want Noise,Oh My God,256000.0,153.0,Rock
556,1356,Elevator Shaft,Olneyville Sound System,128000.0,85.0,Rock
557,1357,Cowgirl Blues,Olneyville Sound System,128000.0,171.0,Rock
558,1358,This is Entertainment,Olneyville Sound System,128000.0,134.0,Rock
559,1359,Chalino Stump,Olneyville Sound System,128000.0,78.0,Rock
560,1360,Moron Song,Olneyville Sound System,128000.0,110.0,Rock
561,1361,I want My Money,Olneyville Sound System,128000.0,164.0,Rock
562,1362,30 Seconds,Olneyville Sound System,128000.0,32.0,Rock
563,1363,All Dressed Up,Olneyville Sound System,128000.0,166.0,Rock
564,1364,Time Has Come,Olneyville Sound System,128000.0,471.0,Rock
565,1365,How Many Ours,Olneyville Sound System,128000.0,197.0,Rock
566,1366,"These Guys Don't Take Requests, They Don't Play Showtunes",Olneyville Sound System,128000.0,100.0,Rock
567,1367,Oh That Time,Olneyville Sound System,128000.0,157.0,Rock
568,1368,Olney At The Top,Olneyville Sound System,128000.0,131.0,Rock
569,1369,Downtown,Olneyville Sound System,128000.0,175.0,Rock
570,1370,Roll Over,Olneyville Sound System,128000.0,138.0,Rock
571,1371,The Collector,Olneyville Sound System,128000.0,212.0,Rock
572,1372,backwards,Olneyville Sound System,128000.0,191.0,Rock
573,1373,Ballad,Olneyville Sound System,128000.0,265.0,Rock
574,1374,Sanchez,Olneyville Sound System,128000.0,42.0,Rock
575,1375,Open Wide,Olneyville Sound System,128000.0,158.0,Rock
576,1376,OSS Ass,Olneyville Sound System,128000.0,1064.0,Rock
577,1377,untitled,Olneyville Sound System,128000.0,294.0,Rock
578,1378,Immigrant Radio,Olneyville Sound System,96000.0,91.0,Rock
579,1380,There Are So Many Fish In Heaven Part Two,Padna,256000.0,1333.0,Rock
580,1381,Dead Living,Parsley Flakes,192000.0,141.0,Rock
581,1382,Lady Love,Parsley Flakes,192000.0,130.0,Rock
582,1383,"Remember, Forget",Parsley Flakes,192000.0,154.0,Rock
583,1412,Accidental Acid Rain,Phallic Suns,192000.0,249.0,Rock
584,1413,Robot Slayer,Phallic Suns,192000.0,254.0,Rock
585,1414,MG79,Phallic Suns,192000.0,223.0,Rock
586,1415,Rangarok,Phallic Suns,192000.0,142.0,Rock
587,1416,Arizona Beach,Phallic Suns,192000.0,146.0,Rock
588,1417,Guns of Thunder,Pierced Arrows,256000.0,232.0,Rock
589,1418,Caroline,Pierced Arrows,256000.0,222.0,Rock
590,1419,In My Brain,Pierced Arrows,256000.0,203.0,Rock
591,1420,Shades,Pierced Arrows,256000.0,138.0,Rock
592,1421,The Wait,Pierced Arrows,256000.0,201.0,Rock
593,1422,No Vision,Plastic Crimewave Sound,192000.0,217.0,Rock
594,1423,Supreme Husk,Plastic Crimewave Sound,256000.0,400.0,Rock
595,1424,Caged Firetheme,Plastic Crimewave Sound,192000.0,437.0,Rock
596,1425,The Decadent Streak,Plastic Crimewave Sound,256000.0,249.0,Rock
597,1426,Blistering Black,Plastic Crimewave Sound,128000.0,214.0,Rock
598,1427,I Feel Evils,Plastic Crimewave Sound,128000.0,248.0,Rock
599,1428,Bareskinrug,Pleasurehorse,320000.0,179.0,Electronic
600,1430,STUKT,Pleasurehorse,320000.0,313.0,Electronic
601,1431,Silicon Tit,Pleasurehorse,320000.0,115.0,Electronic
602,1432,Tableender,Pleasurehorse,320000.0,203.0,Electronic
603,1433,Pearly Gates pt1,Pleasurehorse,320000.0,452.0,Electronic
604,1434,Tighter [3 Maneuvers],Pleasurehorse,320000.0,455.0,Electronic
605,1435,Park Everyday,Pleasurehorse,320000.0,155.0,Electronic
606,1436,Pearly Gates pt2,Pleasurehorse,320000.0,168.0,Electronic
607,1437,Pearly Gates pt3,Pleasurehorse,320000.0,142.0,Electronic
608,1438,Sweetest Time,Pleasurehorse,320000.0,124.0,Electronic
609,1439,Extrakt,Pleasurehorse,320000.0,300.0,Electronic
610,1441,Tightless,Pleasurehorse,320000.0,142.0,Electronic
611,1442,Locale 2,Pleasurehorse,320000.0,461.0,Electronic
612,1450,Burning Saddles,Ponytail,192000.0,64.0,Rock
613,1451,Start A Corporation,Ponytail,192000.0,204.0,Rock
614,1474,Little Crimes,Quasar Wut-Wut,160000.0,190.0,Rock
615,1475,Pulling Yarns,Quasar Wut-Wut,160000.0,286.0,Rock
616,1476,The Moustache,Qulfus,160000.0,221.0,Electronic
617,1477,Sneevely Calls on Yellow,Qulfus,160000.0,159.0,Electronic
618,1478,Gold Bond,Qulfus,160000.0,239.0,Electronic
619,1479,Little One,Rainbro,256000.0,50.0,Electronic
620,1480,Power,Rainbro,256000.0,50.0,Electronic
621,1481,Cunca,Rainbro,256000.0,210.0,Electronic
622,1482,Reindeer Dance,Rainbro,256000.0,216.0,Electronic
623,1483,Center,Rainbro,256000.0,550.0,Electronic
624,1484,Feeder,Rainbro,256000.0,87.0,Electronic
625,1485,Blaster,Rainbro,256000.0,110.0,Electronic
626,1486,Greeting,Rainbro,256000.0,90.0,Electronic
627,1487,Escape,Rainbro,256000.0,50.0,Electronic
628,1488,Transit,Rainbro,256000.0,161.0,Electronic
629,1489,Lurker,Rainbro,256000.0,153.0,Electronic
630,1490,I Opened the Package,Raunchy Young Lepers,169553.0,75.0,Rock
631,1491,"No, No, No!",Raunchy Young Lepers,166160.0,140.0,Rock
632,1492,They Ripped Up My Mind,Raunchy Young Lepers,162740.0,167.0,Rock
633,1515,The Moving Picture,Rick Weaver / The Ruined Frame,256000.0,129.0,Rock
634,1516,Sing a Pleasant Song,Rick Weaver / The Ruined Frame,256000.0,188.0,Rock
635,1518,I Don't Care,Rok/Paper/Disco,320000.0,145.0,Rock
636,1519,Watch Out,Rok/Paper/Disco,320000.0,147.0,Rock
637,1520,Sold,Rok/Paper/Disco,320000.0,254.0,Rock
638,1521,Get the Chainsaw,Rok/Paper/Disco,160000.0,232.0,Rock
639,1522,Getting Older,Rok/Paper/Disco,320000.0,333.0,Rock
640,1523,Michael,Rok/Paper/Disco,160000.0,126.0,Rock
641,1524,Not Consumers,Rok/Paper/Disco,160000.0,198.0,Rock
642,1525,Scovil,Rok/Paper/Disco,161347.0,218.0,Rock
643,1526,Alpha-Generic,RoMak and the Space Pirates,320000.0,145.0,Rock
644,1527,Dissection of the Squid,RoMak and the Space Pirates,320000.0,154.0,Rock
645,1528,Driving,RoMak and the Space Pirates,320000.0,145.0,Rock
646,1529,Grain of Salt,RoMak and the Space Pirates,320000.0,144.0,Rock
647,1530,Graphite Will Grovel,RoMak and the Space Pirates,320000.0,305.0,Rock
648,1531,I Invented You!,RoMak and the Space Pirates,320000.0,206.0,Rock
649,1532,I can't find a place to park (featuring Alexis Arquette),RoMak and the Space Pirates,320000.0,253.0,Rock
650,1533,"No, Not Ever",RoMak and the Space Pirates,320000.0,159.0,Rock
651,1534,Retirement Song,RoMak and the Space Pirates,320000.0,296.0,Rock
652,1535,That's Right (dissatisfaction of the squid),RoMak and the Space Pirates,320000.0,240.0,Rock
653,1536,social climber,RoMak and the Space Pirates,320000.0,58.0,Rock
654,1547,The Double,Saudade,320000.0,187.0,Electronic
655,1548,Endless Decision,Saudade,320000.0,293.0,Electronic
656,1549,Trace Figures,Saudade,320000.0,106.0,Electronic
657,1550,134 Ash Street,Saudade,320000.0,220.0,Electronic
658,1551,Voices Off,Saudade,320000.0,148.0,Electronic
659,1552,The Hooded Ones,Saudade,320000.0,330.0,Electronic
660,1553,Empty Pillow,Saudade,320000.0,125.0,Electronic
661,1554,Sleep's Walk,Saudade,320000.0,289.0,Electronic
662,1555,Soaked,Saudade,320000.0,224.0,Electronic
663,1556,Reevolving,Saudade,320000.0,240.0,Electronic
664,1590,Nates Face,Six Star General,256000.0,133.0,Rock
665,1591,SSG Live,Six Star General,256000.0,134.0,Rock
666,1592,Smokers Tooth Polish,Six Star General,256000.0,134.0,Rock
667,1593,Cold,Six Star General,256000.0,143.0,Rock
668,1594,SSG Live,Six Star General,256000.0,122.0,Rock
669,1595,Sold It all,Six Star General,256000.0,229.0,Rock
670,1596,Figure It Out,Six Star General,256000.0,128.0,Rock
671,1597,Pissed Kirstofferson,Six Star General,256000.0,142.0,Rock
672,1598,SSG Live,Six Star General,256000.0,54.0,Rock
673,1599,Hamburgini,Six Star General,256000.0,215.0,Rock
674,1600,SSG Live,Six Star General,256000.0,153.0,Rock
675,1601,When Buddy Comes Back,Six Star General,256000.0,138.0,Rock
676,1602,SSG Live,Six Star General,256000.0,127.0,Rock
677,1603,Staff On The Back,Six Star General,256000.0,98.0,Rock
678,1604,Why Dont You Trust Me,Six Star General,256000.0,111.0,Rock
679,1605,Five Years,Six Star General,256000.0,196.0,Rock
680,1606,SSG Live,Six Star General,256000.0,76.0,Rock
681,1607,Waltz Walk Win,Six Star General,256000.0,73.0,Rock
682,1608,One Jack One Jerry,Six Star General,256000.0,121.0,Rock
683,1609,SSG Live,Six Star General,256000.0,194.0,Rock
684,1610,St Patrick,Six Star General,256000.0,159.0,Rock
685,1611,Warm Smile,Six Star General,192000.0,61.0,Rock
686,1612,2am Wetspot,Six Star General,256000.0,204.0,Rock
687,1613,SSG Live,Six Star General,256000.0,141.0,Rock
688,1614,Sun Up,Six Star General,256000.0,226.0,Rock
689,1615,Chesthair,Six Star General,256000.0,84.0,Rock
690,1616,Emergency Room,Six Star General,256000.0,169.0,Rock
691,1617,I Remember You,Six Star General,256000.0,148.0,Rock
692,1618,Warmer Smile,Six Star General,256000.0,46.0,Rock
693,1619,Curtains Down,Six Star General,256000.0,163.0,Rock
694,1634,Cabbage Disaster,Snacks,160000.0,206.0,Electronic
695,1635,Odor Cameras From the Paris of the Future,Snacks,160000.0,150.0,Electronic
696,1636,Mas Allas del Reino de los Dulces Naturales,Snacks,160000.0,194.0,Electronic
697,1637,Yam Granules Over Reduced Yam Granules,Snacks,160000.0,46.0,Electronic
698,1638,Doug's Username on Ebay: spaghetti van halen,Snacks,160000.0,215.0,Electronic
699,1639,Weaves You Don't Want To Do,Snacks,160000.0,172.0,Electronic
700,1640,Mother,Snacks,160000.0,210.0,Electronic
701,1641,Ripe Off The Vine,Snake Apartment,128000.0,215.0,Rock
702,1642,Hrz,So Cow,256000.0,68.0,Pop
703,1643,Casablanca,So Cow,256000.0,145.0,Pop
704,1644,Outskirts,So Cow,256000.0,146.0,Pop
705,1645,High Standards,So Cow,256000.0,55.0,Pop
706,1648,The You're Nice Mysteries,So Cow,256000.0,112.0,Pop
707,1649,Inis Meain,So Cow,256000.0,139.0,Pop
708,1652,Last Train to Pyongyang,So Cow,256000.0,119.0,Pop
709,1657,Life Expectancy,So Cow,256000.0,61.0,Pop
710,1658,Settled,So Cow,256000.0,157.0,Pop
711,1659,Arse Above Tit,So Cow,256000.0,117.0,Pop
712,1660,Moon Geun Young,So Cow,256000.0,191.0,Pop
713,1661,Only Fools and Horses Theme,So Cow,256000.0,127.0,Pop
714,1662,Wackity Schmackity Doo,So Cow,256000.0,115.0,Pop
715,1663,So High,Softboiled Eggies,192000.0,200.0,Pop
716,1664,October Days,Softboiled Eggies,192000.0,130.0,Pop
717,1665,Can You Send Blame?,Softboiled Eggies,192000.0,257.0,Pop
718,1666,She Fell Through the Trees,Softboiled Eggies,192000.0,282.0,Pop
719,1675,40 Seconds Over Albany,Solomonoff and Von Hoffmannstahl,256000.0,42.0,Electronic
720,1676,40 Second Over Albany Instrumental,Solomonoff and Von Hoffmannstahl,256000.0,44.0,Electronic
721,1677,Miss Taznif Goes to Town Riding on a Pony,Solomonoff and Von Hoffmannstahl,256000.0,586.0,Electronic
722,1678,A Simple Way,Solomonoff and Von Hoffmannstahl,256000.0,306.0,Electronic
723,1679,40 Seconds After Albany - A Bridge Called Hate,Solomonoff and Von Hoffmannstahl,256000.0,36.0,Electronic
724,1690,The Revealed and Given Way (edit),Soup Purse,320000.0,214.0,Rock
725,1691,I Pod,Sparrow Steeple,256000.0,140.0,Pop
726,1692,Shes Cloned,Sparrow Steeple,256000.0,167.0,Pop
727,1693,Pineapple Finials,Sparrow Steeple,256000.0,166.0,Pop
728,1694,Orpheus In the Underworld,Speechless Brothers,160000.0,1046.0,Rock
729,1695,Ecclesiastes 5-3,Speechless Brothers,160000.0,308.0,Rock
730,1696,Kay Llamawan Runa Kani,Speechless Brothers,160000.0,349.0,Rock
731,1697,Out of Sky,Speechless Brothers,160000.0,427.0,Rock
732,1706,In the Pineys,Strapping Fieldhands,128000.0,175.0,Rock
733,1707,Slingshot Sounds,Strapping Fieldhands,256000.0,185.0,Rock
734,1708,Song Of Mourning Dove,Strapping Fieldhands,256000.0,231.0,Rock
735,1709,Mysterious Girl,Strapping Fieldhands,192000.0,87.0,Rock
736,1710,They Broke the House,Stress Ape,256000.0,284.0,Rock
737,1711,In Tongues,Stress Ape,256000.0,41.0,Rock
738,1712,Fruits of God,Stress Ape,256000.0,44.0,Rock
739,1713,Puppy Kontrol,Stress Ape,256000.0,49.0,Rock
740,1714,I Got Medicine,Stress Ape,256000.0,130.0,Rock
741,1715,"Hell Yeah, Fuck Em",Stress Ape,256000.0,111.0,Rock
